"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"Hyperlink","https://ditex.com.pl/bi-001pe/","https://ditex.com.pl/?post_type=product&p=6333","22986","","ALED/14C","404","Not Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/div[@id='product-6379']/div[2]/div/div[@id='tab-custom_tab_5']/div/div/div/ul/li[32]/h3/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/bi-001pc/","https://ditex.com.pl/?post_type=product&p=6333","22986","","ALED/14C","404","Not Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/div[@id='product-6377']/div[2]/div/div[@id='tab-custom_tab_5']/div/div/div/ul/li[32]/h3/a","Content","HTML"
"HTTP Redirect","https://www.ditex.com.pl/wp-content/uploads/2023/07/Katalog-BMP_Tremicroll.pdf","https://ditex.com.pl/wp-content/uploads/2023/07/Katalog-BMP_Tremicroll.pdf","23188","","","404","Not Found","true","","","Absolute","","","HTTP"
"HTTP Redirect","https://www.ditex.com.pl/katalog-produktow/br21","https://ditex.com.pl/katalog-produktow/br21","23641","","","404","Not Found","true","","","Absolute","","","HTTP"
"HTTP Redirect","https://www.ditex.com.pl/katalog-produktow/be20200","https://ditex.com.pl/katalog-produktow/be20200","23166","","","404","Not Found","true","","","Absolute","","","HTTP"
"HTTP Redirect","https://www.ditex.com.pl/katalog-produktow/brushless-h30","https://ditex.com.pl/katalog-produktow/brushless-h30","23166","","","404","Not Found","true","","","Absolute","","","HTTP"
"HTTP Redirect","https://www.ditex.com.pl/katalog-produktow/slupki-b-protect","https://ditex.com.pl/katalog-produktow/slupki-b-protect","23174","","","404","Not Found","true","","","Absolute","","","HTTP"
"HTTP Redirect","https://www.ditex.com.pl/katalog-produktow/sterowanie-radiowe-zoolock","https://ditex.com.pl/katalog-produktow/sterowanie-radiowe-zoolock","23194","","","404","Not Found","true","","","Absolute","","","HTTP"
"HTTP Redirect","https://www.ditex.com.pl/katalog-produktow/smarty","https://ditex.com.pl/katalog-produktow/smarty","23676","","","404","Not Found","true","","","Absolute","","","HTTP"
"HTTP Redirect","https://www.ditex.com.pl/katalog-produktow/dynamicroll-standard","https://ditex.com.pl/katalog-produktow/dynamicroll-standard","23199","","","404","Not Found","true","","","Absolute","","","HTTP"
"HTTP Redirect","https://www.ditex.com.pl/katalog-produktow/dynamicroll-frigo2","https://ditex.com.pl/katalog-produktow/dynamicroll-frigo2","23206","","","404","Not Found","true","","","Absolute","","","HTTP"
